date,TRDEBMc1,TRDEBMc2,TRDEBMc3,TRDEBMc4,TRDEBQc1,TRDEBQc2,TRDEBQc3,TRDEBQc4,TRDEBYc1,TRDEBYc2,TRDEBYc3,TRFRBMc1,TRFRBMc2,TRFRBMc3,TRFRBMc4,TRFRBQc1,TRFRBQc2,TRFRBQc3,TRFRBQc4,TRFRBYc1,TRFRBYc2,TRFRBYc3
2020-02-06,31.95,32.0,31.35,34.5,32.4,35.65,40.45,42.4,40.9,43.85,46.1,34.3,32.5,29.8,,31.45,34.5,47.0,49.15,42.55,44.7,
2020-02-07,31.2,31.4,31.35,34.3,32.35,35.45,40.4,42.6,40.8,43.95,46.05,33.8,32.3,29.5,,31.55,34.3,47.15,49.3,42.65,44.95,
2020-02-10,29.9,30.4,30.45,33.75,31.45,34.55,39.7,42.1,40.4,43.65,45.7,32.95,31.0,29.0,31.55,30.4,33.6,46.75,49.0,42.2,,
2020-02-11,29.95,30.85,30.85,33.85,31.7,34.85,40.1,42.45,40.8,44.1,46.05,33.05,31.65,,,30.65,33.75,,,42.5,44.75,
2020-02-12,30.1,31.1,31.5,33.8,32.2,35.55,41.25,43.25,42.0,45.15,47.05,32.85,31.5,29.5,31.8,31.3,34.4,47.8,,43.55,,46.25
2020-02-13,30.4,31.6,30.9,34.2,32.65,36.0,40.9,43.95,42.3,45.78,47.3,33.1,32.0,29.4,31.95,31.4,34.6,48.0,49.95,44.0,46.2,46.25
2020-02-14,30.2,31.6,32.1,34.9,33.0,36.5,41.6,44.25,42.7,46.15,48.0,33.0,32.05,,,31.55,34.9,48.4,,44.2,46.8,
2020-02-17,29.65,31.35,31.9,34.8,33.65,36.6,42.3,44.1,43.7,46.25,48.45,32.2,31.5,,,31.55,35.15,48.75,,44.8,47.3,
2020-02-18,29.85,31.6,32.35,35.45,33.2,36.6,42.35,44.75,43.0,46.5,48.5,32.5,32.0,30.3,,31.95,35.25,49.35,,45.4,47.4,47.5
2020-02-19,30.25,31.55,32.35,35.3,33.15,36.8,42.45,44.4,43.1,46.3,48.3,32.8,31.75,,,31.6,35.1,49.05,,44.35,47.0,
2020-02-20,30.0,31.6,32.35,35.5,33.15,36.5,42.0,44.4,42.7,46.05,48.15,32.7,31.85,,,32.0,,48.75,,44.2,,
2020-02-21,29.95,31.35,32.2,35.3,33.0,36.25,41.7,44.0,42.2,45.75,48.0,32.5,31.7,30.15,,,,48.35,50.3,43.7,,
2020-02-24,29.55,30.2,31.0,34.0,31.7,35.2,40.4,43.05,41.05,44.8,46.9,31.0,30.25,,,30.5,33.75,47.45,,42.8,46.0,
2020-02-25,29.9,29.7,30.65,33.85,31.25,34.9,40.2,42.65,40.75,44.5,46.6,30.7,29.8,,,30.25,33.59,47.0,,42.9,45.7,46.4
2020-02-26,29.75,29.44,29.9,33.1,30.9,34.5,40.0,42.2,40.95,44.3,46.5,30.7,29.0,28.1,31.3,29.6,33.2,46.4,48.75,42.6,45.2,
2020-02-27,29.3,28.65,29.5,33.0,30.4,33.9,39.3,41.7,40.1,43.7,45.9,30.15,28.4,28.45,31.25,29.2,32.55,46.35,48.65,42.05,44.8,
2020-02-28,30.1,28.55,29.25,32.5,30.2,33.7,38.95,41.5,40.05,43.35,45.55,30.5,28.3,27.7,,29.0,32.05,46.2,48.45,42.0,44.7,
2020-03-02,28.2,29.05,32.25,33.5,29.8,33.4,39.05,41.4,40.1,43.5,45.6,27.95,27.55,30.6,,29.0,32.5,,48.4,42.15,,
2020-03-03,28.45,29.25,32.45,34.1,29.95,34.0,39.3,41.65,40.5,43.9,46.25,28.1,27.7,31.0,,29.0,32.25,46.75,,42.5,45.3,45.95
2020-03-04,28.5,29.6,32.8,34.15,30.15,33.8,39.6,42.3,40.75,44.2,46.25,28.7,27.75,31.1,,29.3,32.4,46.65,,42.7,45.5,45.8
2020-03-05,28.7,29.5,32.65,33.9,30.4,34.0,39.6,42.15,40.7,44.15,46.1,28.8,,30.9,,29.3,32.45,,,42.85,45.4,
2020-03-06,28.6,29.25,32.35,33.6,30.1,33.58,38.9,41.7,39.95,43.5,45.85,28.85,,31.0,,,32.25,,,42.15,44.95,
2020-03-09,28.6,29.15,32.0,,29.9,33.0,38.15,40.5,39.15,42.5,44.85,28.65,27.75,30.4,,28.6,31.25,45.25,,41.45,43.95,44.9
2020-03-10,29.55,30.5,32.85,,31.6,34.5,39.55,41.25,40.45,43.11,45.2,31.5,28.15,30.9,,30.7,32.6,46.05,,42.6,44.5,
2020-03-11,30.6,30.7,33.65,,31.6,34.6,39.55,41.45,40.3,43.4,45.15,30.7,29.3,32.45,,30.95,33.45,46.6,,42.3,44.5,45.25
2020-03-12,29.9,29.9,32.75,,30.9,33.75,38.75,40.8,39.1,42.2,44.6,30.3,29.3,32.0,,30.55,32.9,45.8,48.2,41.5,43.7,
2020-03-13,29.0,29.25,32.5,,30.15,33.25,38.35,41.15,38.8,41.9,44.6,29.75,28.85,31.65,,30.3,32.7,45.6,48.6,41.15,43.45,
2020-03-16,25.45,27.1,30.3,31.6,27.7,31.5,36.8,39.15,37.5,41.0,42.95,25.75,26.4,30.25,,27.6,31.0,44.0,,40.4,42.2,
2020-03-17,23.45,25.55,29.3,30.25,26.0,30.65,35.95,38.15,36.3,39.6,41.8,23.7,24.5,28.7,,25.6,29.9,43.4,45.9,39.25,41.4,42.1
2020-03-18,21.15,23.25,26.95,28.5,23.75,28.7,33.8,36.95,33.9,37.1,39.6,21.6,22.95,26.55,,23.4,28.05,41.65,44.25,37.2,39.5,40.25
2020-03-19,21.35,22.35,26.75,28.3,23.5,28.85,34.3,36.05,34.75,37.55,39.7,21.3,21.85,26.15,,22.9,28.25,42.3,44.5,38.1,40.05,40.35
2020-03-20,19.9,21.1,26.55,,22.85,28.7,34.0,36.5,34.75,37.5,39.95,20.05,20.8,,,21.9,27.7,42.7,44.75,38.2,40.5,
2020-03-23,18.55,19.95,24.4,,21.0,27.0,33.1,35.4,33.95,37.05,39.15,18.8,18.77,24.0,,20.4,26.45,41.6,,37.8,40.2,40.5
2020-03-24,18.75,20.8,25.63,,21.75,27.45,34.35,36.3,34.9,38.15,40.05,18.9,19.3,25.2,,21.15,27.4,43.05,44.6,38.95,41.55,42.1
2020-03-25,18.45,20.6,25.35,,21.5,28.2,34.9,36.55,35.65,38.35,40.5,17.7,18.65,24.5,,20.25,27.7,43.0,,39.2,41.6,42.3
2020-03-26,17.4,20.35,24.75,,20.7,27.75,34.65,37.05,35.45,38.9,41.0,16.5,17.75,23.4,,19.3,27.35,43.1,45.8,40.05,,
2020-03-27,17.05,19.15,23.75,,19.95,26.9,33.75,36.15,34.6,38.2,40.4,15.75,17.05,22.75,,18.55,26.4,42.25,45.25,39.15,41.85,42.4
2020-03-30,17.5,18.95,23.3,26.0,20.0,26.86,33.55,36.0,34.65,38.3,40.25,15.65,16.9,22.0,,18.0,,42.0,45.0,39.1,42.1,42.7
2020-03-31,17.1,19.65,23.8,,20.4,27.2,34.25,36.7,35.3,39.0,41.0,15.35,17.0,21.95,,,26.6,42.7,45.4,39.55,42.75,
2020-04-01,19.05,23.3,25.75,24.45,26.75,33.8,36.2,,35.05,38.65,40.8,15.9,21.15,23.7,21.45,25.5,42.4,45.25,,39.25,42.1,
2020-04-02,19.4,23.4,26.0,24.75,27.1,34.4,36.55,31.75,35.95,39.45,41.5,16.0,20.4,23.75,21.75,25.65,42.75,,,40.1,42.9,43.1
2020-04-03,19.3,23.25,26.3,25.35,27.1,34.65,,32.0,35.85,39.75,41.95,15.25,19.9,,21.85,25.8,43.6,,,40.3,43.45,44.0
2020-04-06,21.35,25.45,27.45,,28.8,36.85,38.95,33.75,38.15,42.05,44.2,17.15,22.0,,,27.1,45.7,,,42.5,44.6,0.0
2020-04-07,22.55,27.6,29.35,28.75,30.45,37.4,40.0,,38.5,43.15,44.75,18.4,23.0,,24.0,28.9,47.0,49.75,,43.2,46.5,
2020-04-08,22.25,26.5,,,30.35,37.55,39.6,34.85,38.8,42.45,44.7,17.85,22.5,,23.6,29.0,46.3,,,42.6,45.5,
2020-04-09,23.25,27.1,30.25,,30.7,37.4,40.0,,38.5,42.4,44.98,18.25,23.0,,24.1,28.8,46.45,,,42.35,45.35,47.0
2020-04-14,21.3,25.75,29.3,,29.2,36.15,39.0,,37.25,41.13,44.1,15.75,21.9,,23.5,,45.95,,,41.2,44.7,45.5
2020-04-15,20.6,24.3,27.25,,28.3,35.15,37.85,33.0,36.75,40.6,43.26,15.1,20.6,,,26.45,45.0,47.5,,40.8,44.0,
2020-04-16,22.35,26.0,29.8,26.8,32.0,38.1,40.35,33.5,38.25,42.1,44.3,17.35,24.1,28.55,25.0,31.8,49.0,49.7,35.5,42.5,,
2020-04-17,23.65,28.65,32.0,31.0,33.0,39.3,41.05,,39.5,42.9,45.0,20.8,27.7,,28.25,33.5,51.9,52.0,,43.95,46.25,
2020-04-20,22.9,28.65,31.45,,33.1,38.9,40.45,,38.8,42.2,44.45,20.5,28.0,,28.75,33.6,51.5,51.5,,43.7,46.0,
2020-04-21,21.05,26.45,30.15,30.5,31.1,37.35,39.0,35.55,37.35,40.75,43.15,18.25,25.05,,29.6,31.55,48.95,51.75,34.0,42.0,44.5,44.85
2020-04-22,21.4,27.0,31.5,30.5,32.4,38.4,40.25,,37.7,40.9,43.5,18.1,25.75,32.2,30.05,33.5,54.0,52.25,34.75,43.6,45.0,45.2
2020-04-23,22.0,27.15,31.15,30.6,32.45,38.37,39.8,,37.85,41.05,43.25,20.2,27.0,,29.0,33.65,54.8,52.75,,43.6,45.0,
2020-04-24,20.75,27.0,31.05,30.45,32.25,37.55,39.25,33.65,37.25,40.75,43.15,20.1,28.15,,,33.75,57.4,54.05,,44.4,45.5,45.8
2020-04-27,20.75,26.25,30.55,29.3,31.8,36.7,38.55,32.75,36.7,40.15,42.75,18.85,26.85,31.7,,32.8,57.0,53.95,,43.95,45.0,
2020-04-28,19.7,25.81,30.65,,31.41,36.4,38.5,,36.65,40.45,42.9,17.5,26.25,,,32.5,56.05,53.75,34.75,44.15,45.25,
2020-04-29,19.5,25.4,30.4,29.4,31.05,36.0,38.15,33.05,36.6,40.6,42.65,17.7,25.5,30.8,,32.5,53.75,52.35,,43.7,45.1,45.2
2020-04-30,20.0,24.85,29.5,,30.4,35.5,37.65,,36.4,40.2,42.5,18.0,24.95,29.75,,31.8,53.4,,,43.05,45.1,44.9
2020-05-01,24.1,,,,29.75,34.8,37.3,,35.8,39.75,,24.45,,,,,53.5,,,,,
2020-05-04,23.85,27.6,29.3,32.7,29.2,34.5,39.9,32.0,36.0,39.55,42.2,23.3,,,,30.75,53.0,,,43.2,45.1,
2020-05-05,23.9,28.2,27.25,33.0,29.5,34.9,,32.6,36.0,40.05,42.15,23.6,28.5,28.35,,31.25,54.55,,,43.2,44.8,
2020-05-06,23.8,28.1,,32.65,29.3,34.65,37.5,32.45,35.85,39.85,42.2,23.15,28.2,28.3,,31.1,53.7,52.1,,43.2,,44.65
2020-05-07,24.3,28.45,27.6,33.0,30.0,34.95,37.85,33.0,36.75,40.4,42.5,23.2,28.55,28.6,,32.0,57.25,52.65,,44.3,,44.3
2020-05-08,23.95,28.45,27.7,33.65,30.2,35.65,37.9,33.0,36.8,40.65,42.85,23.8,30.0,29.0,,32.4,61.75,,,44.75,,
2020-05-11,24.0,28.35,28.0,33.75,29.95,35.45,38.05,,36.45,40.4,42.7,23.3,29.35,29.0,,32.2,61.4,59.5,,45.75,45.4,
2020-05-12,23.85,27.7,27.45,33.0,29.3,34.5,37.2,32.4,35.7,39.65,42.0,23.5,28.75,,,31.75,57.25,55.5,,44.8,,44.1
2020-05-13,23.65,26.45,26.55,32.7,28.5,34.2,37.1,,35.55,39.55,41.9,23.35,27.35,27.7,,30.5,56.55,,,43.9,,44.0
2020-05-14,24.05,27.05,26.6,32.35,29.0,34.25,37.25,31.95,35.95,40.2,42.05,24.0,,,,30.9,57.0,54.2,34.7,44.1,44.95,
2020-05-15,24.4,27.75,27.5,33.2,29.4,34.8,37.55,32.5,36.15,40.15,42.25,24.4,28.3,,,31.3,57.25,55.25,35.25,44.8,,
2020-05-18,24.55,27.7,27.75,33.5,29.75,35.2,38.0,33.0,36.85,40.55,42.5,24.58,29.0,,,31.5,57.5,,,,45.4,44.5
2020-05-19,23.75,27.05,27.35,33.35,29.05,34.7,37.8,,36.6,40.55,42.55,23.15,,28.1,,30.9,55.0,53.35,,44.5,45.35,
2020-05-20,23.65,27.25,27.3,33.25,29.35,35.45,38.37,33.4,37.5,41.2,43.25,23.35,28.0,28.35,,31.0,56.25,52.75,,45.1,45.5,
2020-05-21,23.05,27.01,27.2,33.35,29.1,34.95,38.0,33.0,36.95,41.2,43.2,22.75,28.2,28.3,,30.9,57.15,,35.0,45.2,,44.5
2020-05-22,22.75,27.0,26.75,32.4,28.75,34.75,37.6,32.85,36.9,40.8,43.0,22.6,27.55,28.0,,30.85,58.1,,,45.45,,
2020-05-25,23.1,27.35,27.6,33.4,29.4,35.55,38.5,,37.9,41.55,43.55,22.75,28.9,29.0,,31.8,61.0,57.9,,46.5,46.1,
2020-05-26,22.5,27.0,27.5,33.5,29.4,35.65,38.5,34.15,37.6,41.75,44.0,21.6,29.3,28.8,,31.5,61.5,59.0,,47.0,46.3,45.4
2020-05-27,21.85,26.1,27.05,32.1,28.35,35.2,38.3,,37.35,41.45,43.55,21.0,28.0,,,30.25,60.0,57.4,,,46.0,44.75
2020-05-28,21.7,25.8,26.3,31.55,27.75,34.65,37.7,32.8,36.8,41.15,43.15,20.6,27.15,27.75,,29.9,59.15,57.2,,45.6,45.7,44.25
2020-05-29,21.45,26.2,26.65,31.05,28.05,34.7,37.75,33.2,36.95,41.1,43.15,20.2,26.6,27.8,,29.55,58.05,55.25,35.0,45.4,45.7,
2020-06-01,25.5,26.2,30.85,,27.25,33.75,,,36.35,,,26.0,27.3,,,,56.5,,,44.95,,
2020-06-02,27.74,27.7,31.9,32.25,29.15,35.05,38.55,33.3,37.85,41.5,43.55,27.95,28.6,,,30.0,58.4,56.2,35.0,45.75,,
2020-06-03,29.1,29.0,32.85,,30.2,35.6,38.6,33.7,37.85,41.75,43.9,29.9,,,,31.75,58.85,56.85,35.25,46.05,46.45,
2020-06-04,29.5,29.45,33.4,,30.8,36.0,38.95,33.7,38.1,41.7,43.85,30.25,30.85,,,32.8,59.35,57.0,,46.35,46.5,
2020-06-05,30.55,30.65,34.6,,32.0,36.95,40.1,34.2,39.15,42.9,45.05,30.9,31.7,,,33.0,60.5,57.75,36.1,46.85,46.9,
2020-06-08,31.5,30.75,34.7,35.0,32.1,36.8,39.9,34.95,38.8,42.75,44.95,32.3,32.2,,,33.7,61.1,,,47.2,47.25,
2020-06-09,29.9,30.0,34.05,34.25,31.2,36.15,39.25,34.55,38.4,42.4,44.45,30.25,31.3,,,33.1,60.25,58.25,35.5,46.25,,
2020-06-10,30.4,30.25,33.8,,31.55,36.43,39.4,34.5,38.75,42.5,44.55,30.1,31.15,,,32.25,60.25,58.15,,46.3,,
2020-06-11,29.25,29.6,33.35,,30.6,35.55,39.0,,38.05,41.95,45.15,29.6,30.35,,,32.2,60.0,,35.0,46.05,,
2020-06-12,29.2,29.3,33.25,33.65,30.6,35.5,39.05,,38.05,41.95,44.15,28.9,30.05,,,31.8,59.2,57.0,34.5,45.95,45.9,
2020-06-15,29.6,29.5,33.5,33.4,30.8,35.3,38.7,33.6,37.75,41.3,43.7,29.6,,,,,59.25,57.0,,45.4,,
2020-06-16,30.8,30.5,34.1,33.8,31.35,35.85,39.5,34.55,38.5,42.2,44.3,31.9,,,,33.55,60.3,58.5,35.0,46.4,,46.0
2020-06-17,30.25,29.85,34.0,33.75,31.3,35.55,39.1,34.4,38.3,42.0,44.1,31.0,30.7,,,,60.7,,,,46.0,46.0
2020-06-18,31.0,31.35,34.65,34.25,32.45,37.3,40.35,35.4,39.45,42.8,44.6,32.2,32.0,,,34.05,61.75,59.45,,47.2,47.05,
2020-06-19,31.0,31.2,35.25,35.05,32.6,37.6,40.7,36.0,39.8,43.2,45.0,32.4,32.5,,,34.45,62.0,,,47.75,,
2020-06-22,30.65,31.25,35.15,35.1,32.25,37.9,40.9,,40.12,42.95,45.0,32.25,32.3,,,,,,,47.7,46.6,
2020-06-23,32.05,32.8,36.1,36.2,33.65,38.8,41.7,36.8,40.65,43.6,45.5,34.2,33.6,,,35.75,62.1,,,48.5,47.5,
2020-06-24,32.35,32.6,36.35,36.45,33.85,39.05,41.7,37.25,40.6,43.51,45.5,34.9,33.8,,,,62.1,60.9,,48.55,47.5,46.0
2020-06-25,31.55,31.85,35.7,36.05,33.1,38.6,41.0,36.45,40.2,42.85,45.0,34.2,33.5,,,,62.25,60.4,36.25,47.8,46.5,46.5
2020-06-26,31.65,31.65,35.55,,32.95,38.55,40.85,36.15,39.85,43.05,45.15,33.8,33.0,,,35.15,,60.3,36.35,47.8,46.4,
2020-06-29,32.3,32.55,35.95,36.15,33.75,39.5,41.35,36.85,41.05,44.0,46.0,34.25,33.25,,,36.0,,,36.4,48.6,46.85,
2020-06-30,32.45,32.9,36.9,37.0,34.0,40.0,42.25,37.6,41.25,44.25,46.25,34.5,34.65,,,,62.3,60.0,,48.75,47.0,
2020-07-01,33.55,37.4,37.4,,40.2,42.7,37.65,39.95,41.2,44.5,46.75,35.05,,,,62.7,60.5,,,48.5,47.3,47.5
2020-07-02,33.5,37.55,37.75,,40.1,42.65,37.55,39.9,41.55,44.8,46.5,34.65,,,,62.4,60.5,,,48.5,47.15,
2020-07-03,33.4,36.9,,,40.0,42.75,37.55,39.7,41.75,45.0,47.0,34.5,47.0,,,54.45,55.0,37.15,39.1,46.9,,
2020-07-06,34.85,39.05,38.8,,41.75,44.3,39.1,41.55,43.15,46.38,48.25,35.4,47.0,,60.0,56.5,55.75,38.5,40.5,48.15,48.25,
2020-07-07,35.7,39.6,39.5,,42.05,44.7,39.25,41.6,43.35,46.7,48.5,37.0,47.0,,61.0,57.05,57.1,38.5,41.2,,48.8,
2020-07-08,34.8,38.75,,,41.05,43.8,38.7,40.85,42.7,46.15,47.9,36.05,45.5,,,56.4,56.75,,,47.8,48.3,
2020-07-09,33.7,37.75,38.95,,40.6,43.5,38.65,40.75,42.05,45.65,48.0,35.45,45.75,,60.0,55.85,56.5,37.65,39.85,47.7,48.0,
2020-07-10,32.85,37.1,37.85,,40.15,43.0,37.55,,42.2,45.35,47.25,34.2,,,59.5,55.7,55.6,,,46.85,47.5,
2020-07-13,33.75,37.9,38.55,,40.65,44.5,39.25,41.7,43.0,46.65,48.6,35.3,45.25,,60.5,56.25,,,39.5,48.1,48.8,
2020-07-14,32.9,37.0,37.6,,40.7,43.7,38.1,40.45,42.6,45.85,47.7,33.75,44.75,,,55.6,56.35,,38.95,47.35,,
2020-07-15,32.8,37.2,38.4,,40.85,44.05,38.65,,42.7,46.25,48.45,34.15,,62.5,,55.7,56.5,38.25,,47.75,48.65,
2020-07-16,31.6,36.7,36.55,43.5,38.9,43.0,38.2,40.05,40.7,45.75,47.45,32.85,,62.25,58.75,54.5,54.5,37.5,,46.25,,48.2
2020-07-17,31.7,36.0,37.1,,39.0,42.7,,39.0,41.4,44.7,46.9,33.05,,,,53.65,55.0,36.15,38.2,45.85,47.0,
2020-07-20,30.0,34.1,36.6,,37.15,40.95,36.25,38.65,39.85,43.7,45.8,31.3,40.0,,55.5,50.0,51.5,35.3,36.95,44.5,46.5,
2020-07-21,29.75,33.92,34.4,40.5,37.35,41.1,36.6,38.0,40.25,43.65,45.9,31.1,,,,49.75,,,36.75,44.3,,
2020-07-22,30.0,34.0,34.3,40.75,37.2,41.5,,38.15,40.18,44.0,46.15,31.5,39.3,55.2,53.3,50.15,51.3,,36.4,44.25,46.35,
2020-07-23,30.65,34.75,35.25,,37.7,41.7,36.8,38.75,40.6,44.4,46.5,32.25,40.6,,,50.6,,,37.0,45.3,46.95,47.85
2020-07-24,30.0,34.2,,,36.8,41.0,36.2,,39.85,43.8,46.15,31.55,,,,50.4,52.65,,36.4,44.75,46.5,
2020-07-27,29.5,32.8,34.0,39.0,35.8,39.8,35.0,,38.75,42.8,45.3,31.2,39.75,,,49.3,51.95,34.2,35.3,43.6,,47.0
2020-07-28,30.25,33.3,33.6,39.0,36.1,39.9,35.15,,39.05,42.7,45.3,32.5,39.8,,,49.35,,34.25,35.15,43.85,,46.85
2020-07-29,31.25,34.1,34.4,,36.7,40.7,35.85,,39.5,43.65,46.05,33.8,,,,50.8,,34.85,35.75,44.5,,
2020-07-30,33.25,34.7,34.95,,36.5,40.2,35.3,,38.9,43.0,45.25,35.5,,,,50.8,,34.15,35.1,44.0,45.6,
2020-07-31,33.2,35.15,35.5,,37.35,40.65,35.6,,39.15,43.15,45.45,35.25,41.75,,,,,,,,45.75,
2020-08-03,36.05,35.9,39.3,36.9,37.5,40.8,35.6,,39.2,42.97,45.5,,,,,51.1,,,,,45.55,
2020-08-04,36.55,36.9,39.85,37.5,38.0,41.0,35.75,37.4,39.65,43.65,45.8,,,,,52.0,,,,,,47.05
2020-08-05,36.7,36.5,,,38.55,41.65,36.3,,40.1,43.9,45.85,42.4,,56.75,,52.25,54.25,,,45.2,46.1,47.0
2020-08-06,36.2,37.0,,,38.75,42.0,36.75,38.65,40.25,44.0,46.15,42.85,,57.5,,52.75,54.95,35.65,,45.55,46.35,
2020-08-07,35.5,37.0,,,38.25,41.5,,,40.25,43.9,46.0,,,,,52.9,,,,,46.25,47.0
2020-08-10,34.85,36.4,41.0,38.25,38.05,41.7,36.7,,40.35,44.25,46.1,42.1,,,,52.2,,,,45.55,,47.2
2020-08-11,34.95,35.5,,37.65,38.05,41.4,36.75,,40.4,44.2,46.15,41.25,,56.5,,52.0,,,,45.3,46.3,
2020-08-12,33.25,34.1,39.0,,36.8,40.55,35.7,37.5,39.6,43.15,45.55,39.7,56.5,56.0,,51.0,,34.6,36.0,,45.55,46.7
2020-08-13,33.3,34.15,,37.0,36.8,40.3,35.5,37.25,39.5,43.35,45.3,38.95,56.85,56.3,,51.1,,,,,45.45,46.7
2020-08-14,33.2,34.1,39.0,,36.35,40.0,35.15,37.25,39.0,42.8,45.0,39.0,56.5,56.0,,50.6,,,,44.25,45.0,
2020-08-17,34.6,34.7,40.0,,37.75,40.55,35.65,,39.6,43.2,45.5,40.0,,,,,,,,45.0,,46.7
2020-08-18,35.85,36.1,40.6,38.0,38.2,41.1,36.05,38.15,39.95,43.5,45.65,41.1,,,,,55.1,,,,,46.9
2020-08-19,35.5,36.1,40.75,38.05,38.2,41.1,36.0,37.9,39.75,43.35,45.6,41.45,,56.1,,51.3,,,,45.15,45.75,
2020-08-20,35.35,35.55,40.1,,37.7,40.65,35.65,37.75,39.55,43.2,45.4,41.2,57.0,,,51.0,54.4,,,,45.2,
2020-08-21,34.4,34.9,39.55,37.25,37.25,40.05,35.15,37.5,39.05,42.85,44.95,40.55,,,,51.0,,,,44.9,45.25,
2020-08-24,36.95,36.7,40.0,38.4,38.75,41.3,36.5,38.55,40.5,43.8,46.0,42.45,,,,51.5,,,,45.5,,
2020-08-25,37.8,37.9,41.5,38.6,39.65,42.1,37.1,39.45,41.2,44.9,47.0,44.1,,,,,,,,46.1,,
2020-08-26,39.15,39.35,43.2,40.5,40.9,43.05,37.95,40.3,41.7,45.38,47.25,45.45,,,,54.0,,,,46.8,47.3,
2020-08-27,39.1,39.2,42.5,40.0,40.7,42.9,37.9,40.2,41.5,45.1,46.91,45.6,,57.1,,53.35,,,,46.9,,
2020-08-28,41.6,41.45,44.8,41.95,42.6,44.7,39.05,,42.45,46.0,47.95,50.3,,,,59.0,,,,48.05,48.15,
2020-08-31,43.8,40.25,43.75,40.5,41.45,43.9,38.4,41.35,41.85,45.52,47.7,47.5,,,,58.1,,,,47.5,,
2020-09-01,40.0,44.0,40.85,44.5,41.35,44.1,37.9,40.1,41.9,45.5,47.5,47.6,,59.75,,56.3,59.8,,,47.85,,
2020-09-02,39.6,43.4,41.1,,41.45,44.0,38.5,40.65,42.0,45.3,47.3,47.75,62.35,,,,58.9,37.0,,47.5,47.82,
2020-09-03,40.65,44.25,41.4,,42.1,44.7,,40.7,42.55,45.85,47.55,,,,,58.9,60.7,38.0,39.3,48.5,48.1,
2020-09-04,40.1,44.0,41.4,45.5,41.6,44.35,38.75,,41.75,45.3,47.2,48.75,65.5,63.25,,59.8,62.0,,,48.3,48.05,48.5
2020-09-07,40.25,43.1,40.5,44.0,41.15,43.45,37.5,,41.2,44.55,46.7,48.75,,,,58.8,,37.0,38.1,47.3,47.25,
2020-09-08,39.25,42.4,40.4,,40.35,43.0,36.85,39.0,40.8,44.05,46.35,47.75,63.85,62.65,,58.6,,,38.0,47.35,,
2020-09-09,39.2,42.0,39.75,,40.25,42.55,37.1,38.9,41.0,44.15,46.1,45.6,61.5,62.5,,57.3,60.3,,,47.45,,
2020-09-10,39.05,42.35,39.5,,40.3,43.0,37.65,39.8,41.6,44.25,46.6,45.65,,,,56.25,60.15,37.15,38.5,47.6,47.25,
2020-09-11,39.05,42.35,39.5,44.1,40.2,43.15,37.65,39.55,41.5,44.6,46.2,45.4,,,,56.15,60.15,37.15,39.0,47.5,47.0,47.75
2020-09-14,40.95,43.75,41.0,,41.9,44.45,38.6,40.5,43.0,46.0,47.4,47.1,61.6,62.5,,57.75,60.5,,,48.8,,
2020-09-15,40.6,43.75,41.5,,41.9,44.8,39.2,41.5,42.95,46.0,47.65,46.9,,63.0,,57.25,60.65,,,48.95,48.15,
2020-09-16,40.1,43.65,41.0,,41.55,44.4,38.7,41.15,42.75,45.75,47.75,46.15,62.2,,,56.85,59.6,38.65,,48.7,,
2020-09-17,39.1,42.6,40.75,,41.05,43.6,38.7,41.0,42.4,45.25,47.35,44.3,60.45,61.8,,55.4,,38.8,40.55,48.15,,
2020-09-18,38.85,42.75,40.0,,40.5,43.4,38.25,40.5,42.05,45.1,47.0,43.95,59.7,60.5,,54.85,59.2,38.1,,47.85,,
2020-09-21,37.8,42.6,39.1,,39.4,42.3,37.7,,40.65,44.0,46.5,42.65,59.35,59.3,,54.25,58.35,,,46.75,46.95,
2020-09-22,37.5,41.35,38.5,,39.0,41.95,36.85,38.85,40.35,43.8,45.9,42.5,57.0,,,52.75,,,,46.5,,
2020-09-23,38.65,42.5,39.25,,40.1,42.65,37.2,39.8,41.0,44.55,46.55,43.75,59.4,,,,58.7,37.25,,47.35,47.25,
2020-09-24,38.1,42.2,39.0,,39.85,42.6,37.15,39.4,40.9,44.2,46.05,42.5,58.1,59.75,,53.6,58.4,,38.5,47.3,46.95,
2020-09-25,37.85,41.65,39.05,,39.25,42.05,36.75,39.0,40.5,43.8,45.8,41.7,57.0,,,52.5,,,,46.6,46.5,47.85
2020-09-28,38.0,42.1,39.7,,39.85,42.9,37.5,39.5,41.35,44.2,46.25,41.95,55.75,57.6,,51.2,56.5,37.3,39.1,46.5,,
2020-09-29,38.95,42.25,40.6,44.0,40.9,43.2,38.1,40.45,41.45,44.95,46.95,42.35,56.5,58.0,,,,37.9,,47.9,47.3,
2020-09-30,37.9,42.1,39.6,43.6,39.9,42.65,37.4,39.85,41.4,44.53,46.45,41.9,54.45,56.25,,,,37.25,,47.2,,
2020-10-01,41.85,38.5,43.25,44.0,42.15,37.5,39.25,44.9,40.8,44.3,45.95,52.6,54.3,,,53.6,,,54.25,45.95,46.45,
2020-10-02,40.55,38.35,43.0,,41.2,37.0,39.0,44.5,40.71,43.6,45.8,51.5,53.5,,,53.5,36.2,37.65,53.75,45.15,,47.0
2020-10-05,42.1,38.8,,,42.3,37.55,39.4,,41.3,44.75,46.2,51.5,54.0,,,53.6,36.85,,54.0,46.05,,
